Nota de ingreso,Edad en el momento de la inscripción,Unidades curriculares 1er semestre(acreditado),Unidades curriculares 1º semestre (matriculado),Unidades curriculares 1º semestre (evaluaciones),Unidades curriculares 1º sem (aprobado),Unidades curriculares 1º sem (grado),Unidades curriculares 1º sem (sin evaluaciones),Unidades curriculares 2º sem (acreditado),Unidades curriculares 2º sem (matriculados),Unidades curriculares 2º sem (evaluaciones),Unidades curriculares 2º sem (aprobado),Unidades curriculares 2º sem (grado),Unidades curriculares 2º sem (sin evaluaciones),Tasa de desempleo,Tasa de inflación,PIB,Blanco/situacion,Genero,Estado Civil,Modo de aplicación,Orden de aplicación,Curso,Asistencia diurna/nocturna,Titulación previa,Titulación previa (grado),Nacionalidad,Titulación de la madre,Titulacion del padre,Ocupacion de la madre,Ocupacion del padre,Desplazado,Necesidades educativas especiales,Deudor,Tasas de matricula al día,Becario,Internacional,Descripción Nacionalidad,Count,Otros
-0.5302435328113464,-0.6939730878554988,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,0.741267768386665,1.4187480825942826,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,0.8506421184615969,1.5555313083565128,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,3,0,1,1,1,9500,1,1,136.0,1,19,38,9,9,1,0,0,1,1,0,Portugués,1,
0.22249997701600713,-0.562167955812708,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-1.5212573894487618,-0.7223352196577593,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-2.0426298922341317,-1.471526880526303,-0.6581233482271641,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,1,1,2,9853,1,1,133.0,1,19,37,4,9,1,0,0,1,0,0,Portugués,1,
-1.0481863148026451,-0.2985576917271264,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.9905314221438646,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,-0.6581233482271622,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,3,0,1,53,1,9254,1,42,110.0,1,1,1,4,7,1,0,0,1,1,0,Portugués,1,
0.6990073364480024,-0.6939730878554988,-0.30081305824983723,-0.5123475631283743,-0.31087931493290694,-0.22838587068566077,-0.7223352196577572,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,-0.6581233482271621,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,3,0,1,1,1,9085,1,1,149.0,1,38,37,5,5,1,0,0,1,1,0,Portugués,1,
-0.4335608801729703,-0.4303628237699172,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.09483200900511447,-0.7223352196577572,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-1.471526880526303,-0.6581233482271641,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,1,1,1,9773,1,1,127.0,1,19,37,9,3,1,0,0,1,0,0,Portugués,1,
0.7197250477276551,-0.6939730878554988,-0.30081305824983723,-0.109105147316254,0.4070587863007005,-1.1980395097579866,-0.7223352196577574,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.5039143162602946,-0.8080500236726174,-0.6581233482271622,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2,0,1,18,1,9238,1,1,137.0,1,19,38,5,8,1,0,0,1,0,0,Portugués,1,
0.022228767979372222,-0.6939730878554988,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.741267768386665,-0.7223352194421608,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,-0.6581233482247275,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,3,0,1,17,2,9500,1,1,135.0,1,19,1,5,4,1,0,0,1,0,0,Portugués,1,
0.6437601063689317,-0.4303628237699172,-0.30081305824983723,-0.5123475631283743,-0.07156661452170444,-0.22838587068566077,-0.7223352196577573,1.248319565044167,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.14457316681893165,-0.6581233482271621,2.4541738805550626,-0.2876384574425296,0.12438647318417584,0.7657608350016585,3,0,1,1,1,9130,1,1,137.0,1,3,19,3,5,1,0,0,1,0,0,Portugués,1,
-0.1642306335374955,-0.6939730878554988,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.4180498886958897,1.1679905787269176,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.016033201665888088,0.518903690034754,-0.6581233482271618,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2,0,1,1,1,9853,1,1,140.0,1,19,19,7,7,1,0,0,1,0,0,Portugués,1,
-0.4611844952125066,-0.2985576917271264,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-0.7223352196577593,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-0.6581233482271641,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,3,0,1,1,3,171,1,1,122.0,1,1,1,9,8,0,0,0,1,1,0,Portugués,1,
-0.35759593881424684,-0.4303628237699172,-0.30081305824983723,0.2941372684958662,1.3643095879455105,0.741267768386665,-0.7223352196392273,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,1.1823805468884399,-0.6581233482252502,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2,0,1,18,4,9556,1,1,127.0,1,1,38,4,7,1,0,0,1,0,0,Portugués,1,
-0.10207749969853928,-0.6939730878554988,-0.30081305824983723,0.6973796843079865,0.8856841871231055,0.741267768386665,1.3608809663171935,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.9972651436182337,0.8506421184615969,1.495693296253587,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,3,0,1,1,4,9500,1,1,142.0,1,19,19,1,1,1,0,0,1,0,0,Portugués,1,
-0.8341032982462411,-0.562167955812708,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.4180498886958897,-0.7223352196555921,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,1.3999725792445958,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,3,0,1,1,4,9670,1,1,125.0,1,1,38,4,7,1,0,0,1,1,0,Portugués,1,
-0.21257195985668262,-0.562167955812708,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.4180498886958897,1.4320960974155212,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.8506421184615969,1.7062989760290574,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,3,0,1,1,1,9500,1,1,126.0,1,19,19,3,7,0,0,0,1,0,0,Portugués,1,
2.073282184664915,-0.6939730878554988,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.09483200900511447,-0.7223352196577574,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.9972651436182337,-0.14457316681893165,-0.6581233482271622,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2,0,1,1,1,9238,1,1,151.0,1,19,38,9,9,1,0,1,1,1,0,Portugués,1,
-0.7305147418479814,-0.2985576917271264,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,-0.7223352196559162,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,0.518903690034754,1.567492209991868,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,3,0,1,17,2,9238,1,1,115.0,1,19,38,7,8,1,0,0,1,0,0,Portugués,1,
0.2777472070950798,-0.6939730878554988,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,0.09483200900511447,1.330018504302748,2.695912161572449,-0.2824423108896146,-0.5611610991668988,-0.2693577879869185,-0.14457316681893165,-0.6581233482271619,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2,0,1,1,1,9085,1,1,138.0,1,19,19,3,3,1,0,0,1,0,0,Portugués,1,
-0.33687822753459506,-0.4303628237699172,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,-0.7223352196577574,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,1.407946513668166,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,3,0,1,1,1,9147,1,1,135.0,1,19,1,9,9,1,0,0,1,0,0,Portugués,1,
-0.5647730516107663,-0.562167955812708,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.4180498886958897,1.373225951122975,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,1.6396931708439422,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2,1,1,17,2,9500,1,1,127.0,1,3,3,1,10,1,0,0,1,0,0,Portugués,1,
1.5898689214730366,-0.2985576917271264,-0.30081305824983723,-0.109105147316254,1.6036222883567128,0.09483200900511447,1.1988530407413631,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,2.263888075223386,0.1871652616079112,1.1127936762545474,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2,1,1,44,1,9003,1,39,150.0,1,4,5,4,2,0,0,0,1,0,0,Portugués,1,
0.20868816949623997,-0.4303628237699172,0.5465584601820507,-0.109105147316254,-0.31087931493290694,0.4180498886958897,1.3570231585653918,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,-0.14457316681893165,-0.6581233482271618,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,3,1,1,51,1,9070,1,1,125.0,1,42,3,125,124,1,0,0,1,0,0,Portugués,1,
0.8164077003660313,-0.6939730878554988,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,-0.551603750376436,1.1139812702016463,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.8080500236726174,-0.6581233482271618,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,2,1,1,1,1,9147,1,1,143.0,1,1,1,4,6,0,0,0,0,0,0,Portugués,1,
0.5194538386910192,-0.562167955812708,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,1.330018504302748,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,-0.658123348224756,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,3,0,1,18,1,8014,0,1,138.0,1,19,1,9,5,1,0,0,1,0,0,Portugués,1,
0.30537082213461614,1.414909024829154,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,-0.7223352196577573,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.23729138465514235,0.1871652616079112,1.5914307652256532,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,3,1,1,1,1,9991,0,1,130.0,1,2,37,3,9,0,0,0,1,0,0,Portugués,1,
-1.6904353644718553,1.8103244209575264,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,-1.5212573894487618,-0.7223352196577593,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,-1.1397884520994601,-0.6581233482271625,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,1,1,1,39,1,33,1,1,130.0,1,38,37,9,6,0,0,1,0,0,0,Portugués,1,
0.12581732437763296,2.6011552132142715,-0.30081305824983723,-0.5123475631283743,-1.9860682178113243,-1.5212573894487618,-0.7223352196577593,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,-0.6581233482271641,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1,1,1,39,1,9119,1,10,133.1,1,34,37,0,0,1,0,0,1,0,0,Portugués,1,
-0.28163099745552245,4.182816797727761,-0.30081305824983723,-0.5123475631283743,0.4070587863007005,-1.1980395097579866,-0.7223352196577577,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.8080500236726174,-0.6581233482271621,2.4541738805550626,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1,0,1,43,1,9147,1,1,140.0,1,37,37,6,6,0,0,0,1,0,0,Portugués,1,
-0.9031623358450809,2.073934685043108,-0.30081305824983723,-0.5123475631283743,-0.07156661452170444,0.09483200900511447,-0.7223352196577575,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,-0.6581233482271621,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,3,0,4,39,1,9991,0,1,120.0,1,19,19,9,3,1,0,0,1,0,0,Portugués,1,
-0.48190220649215837,-0.4303628237699172,0.5465584601820507,-0.109105147316254,1.124996887534308,-0.551603750376436,1.1679905787269176,-0.19927303148411477,0.2388446241857525,-0.10572600419086485,0.7439405572972032,-0.4763115952457745,-0.6581233482271621,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,1,44,1,9130,1,39,120.0,6,4,4,3,6,0,0,1,0,0,1,Español,1,
-0.4059372651334349,-0.6939730878554988,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-0.22838587068566077,-0.7223352196577572,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,-1.471526880526303,-0.6581233482271641,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,1,1,5,9773,1,1,126.0,1,3,3,2,2,0,0,1,1,0,0,Portugués,1,
-0.454278591452622,-0.16675255968433558,-0.30081305824983723,-0.5123475631283743,-0.7895047157553119,0.09483200900511447,-0.7223352196577568,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,-0.6581233482271615,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,3,0,1,1,2,9147,1,1,133.0,1,3,19,2,7,1,0,0,1,0,0,Portugués,1,
-1.8216475359096513,-0.16675255968433558,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.09483200900511447,-0.7223352196555025,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.8506421184615969,1.744593963617884,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,3,0,1,1,6,9500,1,1,103.0,1,1,3,2,2,1,1,0,1,0,0,Portugués,1,
-0.3852195538537822,-0.4303628237699172,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,-0.22838587068566077,-0.7223352196577572,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.1871652616079112,-0.6581233482271618,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,1,17,1,9773,1,1,120.0,1,1,38,5,5,0,0,0,0,0,0,Portugués,1,
-1.1932102937602085,0.7558833646152,-0.30081305824983723,-0.5123475631283743,-1.9860682178113243,-1.5212573894487618,-0.7223352196577593,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,-0.6581233482271641,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1,0,1,39,1,9991,0,1,133.1,1,37,37,9,9,0,0,0,1,0,0,Portugués,1,
0.4918302236514829,0.09685770440124603,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,-0.8748216300672113,-0.7223352196577574,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.7439405572972032,-0.4763115952457745,1.74298577516271,1.1273664447032237,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2,0,1,17,1,9991,0,1,154.0,1,38,38,4,5,0,0,0,1,0,0,Portugués,1,
0.04294647925902397,-0.6939730878554988,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,1.1679905787269176,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,-0.6581233482271619,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,3,0,1,17,2,9238,1,1,130.0,1,19,19,9,9,1,0,0,1,0,0,Portugués,1,
0.37442985973345594,-0.16675255968433558,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.4180498886958897,1.4677422410422039,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.8506421184615969,1.648856494645818,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,3,0,1,17,6,9500,1,1,132.0,1,37,19,7,7,1,0,0,1,1,0,Portugués,1,
0.4434888973322958,-0.2985576917271264,0.9702442193979948,-0.109105147316254,-0.5501920153441094,0.4180498886958897,-0.7223352196577574,-0.19927303148411477,0.7601315592611196,-0.10572600419086485,-0.2693577879869185,0.518903690034754,1.567492209991868,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,3,0,1,44,1,8014,0,39,130.0,1,1,19,9,9,0,0,0,1,1,0,Portugués,1,
-0.06064207713923577,-0.562167955812708,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.09483200900511447,1.2760091957774766,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,1.491706329041802,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,3,0,1,1,1,9238,1,1,139.0,1,37,38,9,9,0,0,0,1,1,0,Portugués,1,
-0.9307859508846172,0.09685770440124603,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,1.4920464298785785,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,1.7150770046802146,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,3,0,1,39,1,9254,1,1,130.0,1,19,38,9,7,0,0,0,1,1,0,Portugués,1,
-0.39212545761366674,-0.562167955812708,-0.30081305824983723,0.6973796843079865,0.4070587863007005,0.4180498886958897,1.1949952329895615,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.4906159709761728,0.518903690034754,1.3241866982945298,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2,0,1,1,1,9500,1,1,139.0,1,37,38,6,6,1,0,0,1,1,0,Portugués,1,
-0.35759593881424684,-0.4303628237699172,-0.30081305824983723,-0.109105147316254,0.646371486711903,-0.22838587068566077,-0.722335219657757,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.9972651436182337,-0.4763115952457745,-0.6581233482271622,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2,0,1,1,1,9773,1,1,127.0,1,1,19,7,7,1,0,0,1,1,0,Portugués,1,
2.2321179711422476,-0.562167955812708,-0.30081305824983723,-0.5123475631283743,-0.31087931493290694,0.09483200900511447,1.6617899709580282,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,-0.6581233482271615,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,3,0,1,1,3,9130,1,1,167.0,1,37,37,90,90,0,0,0,1,0,0,Portugués,1,
-0.48190220649215837,0.4922731005296184,-0.30081305824983723,-0.5123475631283743,0.8856841871231055,0.09483200900511447,-0.7223352196577576,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.4906159709761728,0.1871652616079112,-0.6581233482271622,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1,0,1,39,1,9991,0,1,130.0,1,38,38,9,9,0,0,0,1,0,0,Portugués,1,
0.1465350356572837,-0.6939730878554988,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.741267768386665,1.391229053964732,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.4906159709761728,1.1823805468884399,-0.6581233482248867,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,3,0,1,1,1,9500,1,1,130.0,1,1,19,5,5,1,0,0,1,0,0,Portugués,1,
0.20868816949623997,2.073934685043108,-0.30081305824983723,-0.109105147316254,0.4070587863007005,-1.5212573894487618,-0.7223352196577593,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,-1.471526880526303,-0.6581233482271641,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,2,7,1,9254,1,3,130.0,1,1,3,4,3,0,0,0,1,0,0,Portugués,1,
1.9558818207468884,0.4922731005296184,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.09483200900511447,-0.7223352196577572,-0.19927303148411477,2.3239923644872205,2.171449470689305,1.250589729939264,1.8458574037421254,-0.6581233482271619,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,1,39,1,9130,1,40,129.0,1,3,3,2,2,1,0,0,1,0,0,Portugués,1,
0.8854667379648711,-0.6939730878554988,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,1.06448564807744,-0.7223352196553394,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,-0.6581233482246622,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,3,0,1,17,1,9500,1,1,141.0,1,38,38,7,10,1,0,0,1,0,0,Portugués,1,
-0.8133855869665894,-0.6939730878554988,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-0.7223352196577593,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-0.6581233482271641,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2,0,1,1,3,171,1,1,125.0,1,38,37,4,9,1,0,0,1,0,0,Portugués,1,
-0.8341032982462411,-0.6939730878554988,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.4180498886958897,1.4056315362381409,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.9972651436182337,0.8506421184615969,1.389201066987546,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,3,0,1,1,2,9500,1,1,125.0,1,19,19,9,9,0,0,0,1,0,0,Portugués,1,
0.33990034093403604,-0.2985576917271264,0.9702442193979948,-0.109105147316254,-0.31087931493290694,0.4180498886958897,-0.7223352196577574,-0.19927303148411477,0.7601315592611196,-0.10572600419086485,-0.2693577879869185,0.518903690034754,-0.6581233482271621,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,3,0,1,44,1,9238,1,39,130.0,1,19,1,9,9,0,0,0,1,1,0,Portugués,1,
